data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6232270,275,PSE6001,6001,2019-08-16,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,2,Al Ghad (Jordan); Arutz Sheva; Jordan News Agency,Regional,"On 16 August 2019, at least 5'500 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and home-made crude explosives at soldiers. A number of Infiltration attempts were thwarted. 67 Palestinians were injured, 34 by live bullets and 33 by rubber-coated bullets. Amongst the injured were 17 children and three women. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size= approximately 1100]",0,1572403611,PSE
6232271,275,PSE6002,6002,2019-08-16,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,2,Arutz Sheva; Al Ghad (Jordan); Jordan News Agency,Regional,"On 16 August 2019, at least 5'500 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and home-made crude explosives at soldiers. A number of Infiltration attempts were thwarted. 67 Palestinians were injured, 34 by live bullets and 33 by rubber-coated bullets. Amongst the injured were 17 children and three women. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size= approximately 1100]",0,1572403611,PSE
6232272,275,PSE6003,6003,2019-08-16,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Al Ghad (Jordan); Arutz Sheva; Jordan News Agency,Regional,"On 16 August 2019, at least 5'500 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and home-made crude explosives at soldiers. A number of Infiltration attempts were thwarted. 67 Palestinians were injured, 34 by live bullets and 33 by rubber-coated bullets. Amongst the injured were 17 children and three women. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size= approximately 1100]",0,1572403611,PSE
6232273,275,PSE6004,6004,2019-08-16,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,AFP; Arutz Sheva; Jerusalem Post,Regional-International,"On August 16 2019, overnight, Israeli air force attacked underground Hamas infrastructure in Bayt Hanun, east of Jabalya in the northern Gaza Strip in retaliation to a rocket launched at Israel earlier on Friday. No injuries were reported. Israeli media reported that two Hamas positions were struck, while Palestinian media reported three.",0,1572403611,PSE
6232274,275,PSE6005,6005,2019-08-16,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Gaza,,At Tuffah,31.5134,34.4751,2,AFP; Palestine News and Information Agency; Arutz Sheva,National-Regional,"On August 16 2019, overnight, Israeli air force attacked a Hamas position east of Tuffah suburb of Gaza City in retaliation to a rocket launched at Israel earlier on Friday. Israeli media reported that two Hamas positions were struck, while Palestinian media reported three.",0,1572403611,PSE
6248406,275,PSE6010,6010,2019-08-16,2019,1,Protests,Protest with intervention,Protesters (Palestine),Government of Israel (2009-); Joint List; Hadash,6,Military Forces of Israel (2009-),,8,68,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Shaykh Jarrah,31.7929,35.2317,1,Al Ittihad,Regional,"On August 16 2019, Israeli forces suppressed a march in Jerusalem's Shyakh Jarrah neighbourhood against Israeli Settlement expansions in the West Bank. When a Palestinian MP who attended the march raised a Palestinian flag, Police forces assaulted him claiming that it is against the law. The MP's parliamentary assistant was detained. [size=no report]",0,1572403695,PSE
5732095,275,PSE6006,6006,2019-08-16,2019,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,1,Palestine News and Information Agency,National,"On August 16 2019, Israeli forces stormed the Masayef, al-Irsal and Ein Misbah neighbourhoods of Ramallah City and triggered clashes with Palestinian residents. Israeli forces used tear gas and stun grenades against Palestinians blocking their way. [size=no report]",0,1567458864,PSE
6248241,275,PSE5996,5996,2019-08-15,2019,2,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Beit Kahil,31.5701,35.0650,1,Al Ghad (Jordan),Regional,"As reported on August 15 2019, violent clashes broke out between Palestinians and Israeli forces in the village of Beit Kahil in Hebron. Dozens of Palestinians were injured and suffered from tear-gas inhalation. [size=more than a dozen]",0,1572403695,PSE
6248243,275,PSE5997,5997,2019-08-15,2019,2,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Bayt Ummar,31.6233,35.1045,1,Al Ghad (Jordan),Regional,"As reported on August 15 2019, clashes broke out between Palestinians and Israeli forces in the village of Beit Ummar in Hebron during an arrest raid. [size=no report]",0,1572403695,PSE
6011219,275,PSE5993,5993,2019-08-15,2019,1,Battles,Armed clash,Unidentified Armed Group (Palestine),Jerusalem Islamic Waqf,3,Police Forces of Israel (2009-),Settlers (Israel),8,38,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Al Ittihad; MENAFN; Palestine News and Information Agency,National-Regional,"On August 15 2019, two Palestinians armed with knives attacked Israeli police forces in Jerusalem's old city. In response, Israeli forces opened fire at the Palestinians, killing one and critically injuring the other. A policeman was stabbed and injured. Reports suggest that another Palestinian (a mosque guard) was shot in his leg, and that an Israeli Settler also proceeded to open fire at Palestinians.",1,1569870307,PSE
5964689,275,PSE5995,5995,2019-08-15,2019,2,Strategic developments,Arrests,Military Forces of Israel (2009-) Special Forces,,8,Civilians (Palestine),Fatah Movement,7,78,Middle East,Palestine,West Bank,Al Quds,,Isawiya,31.8031,35.2870,1,Palestine News and Information Agency,National,"Arrests: As reported on August 15 2019, Israeli special forces have detained the secretary of the Fatah movement in Al Quds' Isawiyah town.",0,1568132962,PSE
6011543,275,PSE5994,5994,2019-08-15,2019,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,MENAFN,Regional,"Security measures: On August 15 2019, Israeli forces cordoned off the entrances and exits to Jerusalem's Old City after two Palestinians attacked Police forces with knife's.",0,1569870308,PSE
6251307,275,PSE5991,5991,2019-08-14,2019,1,Protests,Peaceful protest,Protesters (Israel),Settlers (Israel); Military Forces of Israel (2009-),6,,,0,60,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Arab News,Regional,"As reported on August 19 2019, last week, more than 1,200 Israeli settlers demonstrated on the streets of Hebron, under the slogan ""There's only one flag from the Jordan to the sea - the flag of Israel"". Settlers together with Israeli soldiers harassed Palestinian residents and International activists. [size=1200]",0,1572403699,PSE
6272079,275,PSE5992,5992,2019-08-14,2019,1,Strategic developments,Disrupted weapons use,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,2,Jerusalem Post,Regional,"Interception: On August 14, Palestinians in Gaza shot down an Israeli drone in the northern Gaza Strip.",0,1572403724,PSE
5732079,275,PSE5990,5990,2019-08-13,2019,2,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Tulkarm,,Zeita,32.3856,35.0512,1,Ma'an News Agency; Palestine News and Information Agency,National,"As reported on August 13 2019, a Palestinian couple was shot and injured by Israeli forces as they walked near the barrier that separates the West Bank from Israel close to the village of Zeita north of Tulkarm. Whilst the woman was hospitalized, her husband was detained.",0,1567458864,PSE
6314001,275,PSE5987,5987,2019-08-12,2019,1,Strategic developments,Looting/property destruction,Settlers (Israel),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Nablus,,Yatma,32.1089,35.2691,1,Times of Israel,Regional,"Property destruction: On August 12 2019, Israeli Settlers spray-painted ""Jews will not be silent"" on a building in the village Yatma in Nablus, and a slashed several car tyres in the village. Settler attacks against Palestinian-owned properties are common in the West Bank.",0,1572403785,PSE
6248263,275,PSE5988,5988,2019-08-12,2019,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,2,Al Ghad (Jordan),Regional,"Property destruction: On August 12 2019, Israeli forces pushed dozens of meters deep into east of Khan Yunis and razed Palestinian-owned lands.",0,1572403695,PSE
6035649,275,PSE5989,5989,2019-08-12,2019,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Dayr al Balah,31.4178,34.3503,2,Liveuamap; Twitter,Local partner-New media,"On 12 August 2019, an Israeli military tank opened machine gun fire on 2 Hamas militants near a Hamas outpost, east of Dayr Al Balah. No casualties reported by source.",0,1571164386,PSE
6035648,275,PSE5986,5986,2019-08-11,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,,,Coast of Gaza Strip,31.4633,34.3349,3,Liveuamap; Twitter,Local partner-New media,"On 11 August 2019, an Israeli military boat opened fire at a Palestinian fishing boat at sea in front of the coast of Gaza. No casualties reported by source.",0,1571164386,PSE
6232265,275,PSE5983,5983,2019-08-11,2019,1,Riots,Mob violence,Police Forces of Israel (2009-),,8,Rioters (Palestine),Muslim Group (Palestine),5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Xinhua; BBC News,International,"On August 11 2019, clashes broke out between thousands of Palestinian worshippers in al Aqsa compound and Israeli police forces after Eid prayer and again after the site was opened for Israeli visitors. Police forces fired stun grenades, rubber bullets and tear gas canisters at Palestinians, who in turn, hurled rocks, chairs, and other objects at them. At least 14 Palestinians and 4 Police officers were injured. It was also reported that Police forces locked worshippers inside a mosque within the compound. [size=thousands]",0,1572403611,PSE
6232266,275,PSE5984,5984,2019-08-11,2019,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Al Ghad (Jordan); Xinhua; Jerusalem Post,Regional-International,"On 11 August 2019, Israeli forces shot and killed an armed Palestinian approaching the border fence in Bayt Hanun. It was reported that the Palestinian opened fire at soldiers stationed at the border. At his funeral he was seen wearing a Hamas associated bandana.",1,1572403611,PSE
6232267,275,PSE5985,5985,2019-08-11,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Al Ghad (Jordan); Xinhua,Regional-International,"On August 11 2019, Israeli tanks shelled at least one al Qassam brigades' lookout post in the east of Bayt Hanun in the northern Gaza Strip in retaliation to a Palestinian opening fire at soldiers stationed at the border fence earlier that day. No injuries or damage were reported.",0,1572403611,PSE
6315286,275,PSE5977,5977,2019-08-10,2019,1,Riots,Mob violence,Police Forces of Israel (2009-) Shin Bet,,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Beit Kahil,31.5701,35.0650,1,Xinhua,International,"Overnight on August 10 2019, Shin Bet forces arrested two Palestinians in Bet Kahil, Hebron over the killing of a Yeshiva students last week. During the arrest, clashes broke out between Israeli forces and approximately 100 Palestinians. Rioters hurled rocks at Police, who responded with riot dispersal means. [size= approximately 100]",0,1572403786,PSE
6334647,275,PSE5978,5978,2019-08-10,2019,1,Riots,Mob violence,Rioters (Palestine),,5,Police Forces of Israel (2009-),Civilians (Israel),8,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Arutz Sheva,Regional,"On August 10 2019, Arabs attacked an Israeli car in the Old City of Jerusalem and then attacked the driver. A nearby police officer dispersed the attacker by firing into the air. Israeli media called the attack an ""attempted lynching"". [size=no report]",0,1573506093,PSE
6251450,275,PSE5980,5980,2019-08-10,2019,1,Protests,Peaceful protest,Protesters (Israel),Women (Israel),6,,,0,60,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Arutz Sheva,Regional,"On August 10 2019, the co-founder of Women in Green and other activists marched outside Jerusalem's old City holding up Israeli flags and shouting slogans such as ""We know you love Israel, and if you don't, you can move to Syria"". [size=no report]",0,1572403699,PSE
6232264,275,PSE5982,5982,2019-08-10,2019,1,Battles,Armed clash,Military Forces of Israel (2009-) Golani Brigade,,8,Unidentified Armed Group (Palestine),,3,38,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Maghazi,31.4214,34.3865,2,Arutz Sheva; Al Ghad (Jordan); AFP,Regional-International,"On August 10 2019, four Palestinians were killed when Israeli forces opened fire at a group of Palestinians approaching the border fence east of Deir al Balah, armed with Kalashnikovs, grenades and RPG launchers. One of the Palestinians scaled the fence and hurled a grenade at Israeli soldiers. Some sources reported that the men were part of the Hamas border unit, but Hamas has denied the allegation and said they acted independently.",4,1572403611,PSE
